Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:20ubMMwoL8zs9hDZ149aPl,7ff3d00e1d8444bcb0e9e838599f42b9,2025-04-11T01:22:11Z,1,,4f339d91dc6b41e38c61b2ef8d9e3298
spotify:track:3LpzTfYA23DZ2EVZMNObYD,7ff3d00e1d8444bcb0e9e838599f42b9,2025-04-11T01:22:11Z,1,,4f339d91dc6b41e38c61b2ef8d9e3298
spotify:track:4xkOaSrkexMciUUogZKVTS,7ff3d00e1d8444bcb0e9e838599f42b9,2025-04-11T01:22:11Z,1,,4f339d91dc6b41e38c61b2ef8d9e3298
spotify:track:22L7bfCiAkJo5xGSQgmiIO,5849de8755994223a0339ba8e58b291a,2025-04-11T02:28:57Z,1,,4f339d91dc6b41e38c61b2ef8d9e3298
spotify:track:2A1aS3mwuGuX2yk1bgxOvA,5849de8755994223a0339ba8e58b291a,2025-04-11T02:28:57Z,0,Drop was lacking the hype I was hoping for/ expecting. ,4f339d91dc6b41e38c61b2ef8d9e3298
spotify:track:2gZUPNdnz5Y45eiGxpHGSc,5849de8755994223a0339ba8e58b291a,2025-04-11T02:28:57Z,2,,4f339d91dc6b41e38c61b2ef8d9e3298
spotify:track:4xkOaSrkexMciUUogZKVTS,5849de8755994223a0339ba8e58b291a,2025-04-11T02:28:57Z,1,,4f339d91dc6b41e38c61b2ef8d9e3298
spotify:track:6ekV6MGnPTuCOnjB4VcWGc,5849de8755994223a0339ba8e58b291a,2025-04-11T02:28:57Z,1,My friends and I thought we were SOOOO fucking cool blasting this out of our cars in high school,4f339d91dc6b41e38c61b2ef8d9e3298
spotify:track:01Lr5YepbgjXAWR9iOEyH1,625a8e9783544e6f82716b1d55cfae43,2025-04-11T03:41:00Z,1,Perhaps the best into to any song ever,4f339d91dc6b41e38c61b2ef8d9e3298
spotify:track:0wps7rop5iHwBo0rQZ2g9A,625a8e9783544e6f82716b1d55cfae43,2025-04-11T03:41:00Z,1,I don’t think any other song ever written gives me this specific combination of hype and angry ,4f339d91dc6b41e38c61b2ef8d9e3298
spotify:track:5J44WjLWlXDhs9re4YO2f1,625a8e9783544e6f82716b1d55cfae43,2025-04-11T03:41:00Z,3,Heard this song in the gym and was physically unable to stop my set until it ended 10/10,4f339d91dc6b41e38c61b2ef8d9e3298
spotify:track:201iZtGIuYkMeIpAcnw9iZ,322afbf1496d4fb2b5adda378cbd0ad6,2025-04-16T15:11:02Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0vSuw3O8VfBYXEAXK9I0xL,322afbf1496d4fb2b5adda378cbd0ad6,2025-04-16T15:11:02Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0mH15Ip94oVgvL6MWv2uON,322afbf1496d4fb2b5adda378cbd0ad6,2025-04-16T15:11:02Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0Cz964b8LrftAEoactDCC9,322afbf1496d4fb2b5adda378cbd0ad6,2025-04-16T15:11:02Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:22kwPHgIvmPlPPigFXewZE,322afbf1496d4fb2b5adda378cbd0ad6,2025-04-16T15:11:02Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:6qBkgf34enQ1CdaXDy46yr,4797322ebba74139bb8dd84877d43b7b,2025-04-16T20:50:35Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:201iZtGIuYkMeIpAcnw9iZ,4797322ebba74139bb8dd84877d43b7b,2025-04-16T20:50:35Z,4,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:6qBkgf34enQ1CdaXDy46yr,ed0161afb03b4ca1bec408592183e62a,2025-04-17T01:29:05Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0vSuw3O8VfBYXEAXK9I0xL,ed0161afb03b4ca1bec408592183e62a,2025-04-17T01:29:05Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:22kwPHgIvmPlPPigFXewZE,ed0161afb03b4ca1bec408592183e62a,2025-04-17T01:29:05Z,2,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:2UuKVwCzY5DG1nGQ9BBjOT,ed0161afb03b4ca1bec408592183e62a,2025-04-17T01:29:05Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:2UuKVwCzY5DG1nGQ9BBjOT,4a85b1376c014463baddf7ef333ee0f6,2025-04-17T04:55:26Z,0,Is this Diana's band lol,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:3UO5W2CpGtPhMAT1t30mUN,4a85b1376c014463baddf7ef333ee0f6,2025-04-17T04:55:26Z,1,Gotta be an Abe pull,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:6qBkgf34enQ1CdaXDy46yr,4a85b1376c014463baddf7ef333ee0f6,2025-04-17T04:55:26Z,0,The best to ever do it,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0mH15Ip94oVgvL6MWv2uON,4a85b1376c014463baddf7ef333ee0f6,2025-04-17T04:55:26Z,0,Terraria type beat,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0Cz964b8LrftAEoactDCC9,4a85b1376c014463baddf7ef333ee0f6,2025-04-17T04:55:26Z,1,Drop goes crazy,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0vSuw3O8VfBYXEAXK9I0xL,4a85b1376c014463baddf7ef333ee0f6,2025-04-17T04:55:26Z,1,Funky bassline and cool math rock guitar I dig it,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:1JwxWRoa16CzSnKFiF3pq8,4a85b1376c014463baddf7ef333ee0f6,2025-04-17T04:55:26Z,1,Shawty be the new she  Gucci like my shoes,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:201iZtGIuYkMeIpAcnw9iZ,4a85b1376c014463baddf7ef333ee0f6,2025-04-17T04:55:26Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:7tn2CdNNYCQutYmqihNqNe,8e9a5b80ce6647e990d5f3804f53781e,2025-04-17T17:18:38Z,1,I like the guitar but if I wanted to listen to John Mayer I’d do that. You’d like Sky Blue Sky by Wilco if you liked this one.,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0Cz964b8LrftAEoactDCC9,8e9a5b80ce6647e990d5f3804f53781e,2025-04-17T17:18:38Z,0,This song is so good. Fuck you. A girl from Hinge I dated for a month sent me this. Thanks Kasey.,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0mH15Ip94oVgvL6MWv2uON,8e9a5b80ce6647e990d5f3804f53781e,2025-04-17T17:18:38Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:4m8p2XWWJ1Opf0FE0YROOm,8e9a5b80ce6647e990d5f3804f53781e,2025-04-17T17:18:38Z,0,I see why they have so few listeners,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:4U7Mih8jHL0v5g6oksHMBm,8e9a5b80ce6647e990d5f3804f53781e,2025-04-17T17:18:38Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:6qBkgf34enQ1CdaXDy46yr,8e9a5b80ce6647e990d5f3804f53781e,2025-04-17T17:18:38Z,2,Luis.,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:22kwPHgIvmPlPPigFXewZE,344513fa126c435d8c9d18a70e8c43c8,2025-04-17T18:51:04Z,0,honestly didn't realise FIZZ had so few listeners. This song is a masterpiece of the two singers.,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:2UuKVwCzY5DG1nGQ9BBjOT,344513fa126c435d8c9d18a70e8c43c8,2025-04-17T18:51:04Z,1,"If I had to to guess who submitted this song, I'd try to pinpoint the biggest romantic in this league... so I think Mason submitted it.
I ended up liking this song more and more",c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:3UO5W2CpGtPhMAT1t30mUN,344513fa126c435d8c9d18a70e8c43c8,2025-04-17T18:51:04Z,0,"Upbeat, positive vibes song. I've no idea what they're saying but I imagine its something like ""seize the day, you go boy, go get that bag, you're so cool"". The instrumental background kinda sounds like bubbles. Personally, I dislike fade outs at the end of songs tho... 
For some reason, I'm feeling Jake submitted this one",c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:4m8p2XWWJ1Opf0FE0YROOm,344513fa126c435d8c9d18a70e8c43c8,2025-04-17T18:51:04Z,0,"I wouldn't be surprised if this band moved from their wealthy parents homes in the suburbs of SoCal to the heart of LA to live in nice apartments their parents still pay for. They're trying... so shout out them... but I'm not sure if they got anything special standing out for them. 
I just looked up where they're from. They're actually from Florida, so I was wrong. Still, they might've missed the era of boy bands
I've no idea who submitted it, but I'll just guess its Devon bc Florida",c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:4U7Mih8jHL0v5g6oksHMBm,344513fa126c435d8c9d18a70e8c43c8,2025-04-17T18:51:04Z,1,"The bass line is what keeps in this song. Its a good vibes song.
Not confident in this guess, but Aaron?",c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:6qBkgf34enQ1CdaXDy46yr,344513fa126c435d8c9d18a70e8c43c8,2025-04-17T18:51:04Z,0,"I didn't listen the lyrics the first time because I was so entranced in the instrumentals.... the lyrics definitely change the vibe of the song. Still would listen tho.
Abe?

Notice how the song didn't just fade out... @Tameryalesh",c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:7tn2CdNNYCQutYmqihNqNe,344513fa126c435d8c9d18a70e8c43c8,2025-04-17T18:51:04Z,1,"This song fucks.
Willie?",c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0Cz964b8LrftAEoactDCC9,344513fa126c435d8c9d18a70e8c43c8,2025-04-17T18:51:04Z,2,"This song's vibes are a roller coaster but im absolutely enjoying the ride. The electro-acoustic mixed with the overloading guitar and trumpets is the kind of musical mumbo jumbo that Luis would love.... honestly I love it too.
This has gotta be luis",c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0mH15Ip94oVgvL6MWv2uON,344513fa126c435d8c9d18a70e8c43c8,2025-04-17T18:51:04Z,0,"Very chill, very bubbly. 
Josie?",c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0vSuw3O8VfBYXEAXK9I0xL,344513fa126c435d8c9d18a70e8c43c8,2025-04-17T18:51:04Z,0,"This person has 16 month listeners wtf. One of the better songs this week, shoutout. 
My guess: Zach",c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:1JwxWRoa16CzSnKFiF3pq8,344513fa126c435d8c9d18a70e8c43c8,2025-04-17T18:51:04Z,0,"Gotta be Noah. 
Also the beat really reminds me of Charmander by Aminé. It's a little too close to the beat, I just kept thinking about that song the whole time instead of this one that I'm listening to",c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:201iZtGIuYkMeIpAcnw9iZ,344513fa126c435d8c9d18a70e8c43c8,2025-04-17T18:51:04Z,0,"I was running when I first heard this song. I felt like I was in red dead redemption 2 and i started running a bit more cowboy swagalicous tbh. The melody from the violins tickles my brain... anyways. 
This has got to be Phil. rdrd2 -> phil mental pipeline",c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:4U7Mih8jHL0v5g6oksHMBm,2365eaf4ec8543e6a865cfac9367d3ce,2025-04-18T19:54:56Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0vSuw3O8VfBYXEAXK9I0xL,2365eaf4ec8543e6a865cfac9367d3ce,2025-04-18T19:54:56Z,2,Talented young man ,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:2UuKVwCzY5DG1nGQ9BBjOT,2365eaf4ec8543e6a865cfac9367d3ce,2025-04-18T19:54:56Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:6qBkgf34enQ1CdaXDy46yr,2365eaf4ec8543e6a865cfac9367d3ce,2025-04-18T19:54:56Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0vSuw3O8VfBYXEAXK9I0xL,2514636114c2431a903f1cad7eaf72e5,2025-04-19T14:16:14Z,1,"This is a really good song haha who are these people and what is your connection to them

Luis? ",c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:2UuKVwCzY5DG1nGQ9BBjOT,2514636114c2431a903f1cad7eaf72e5,2025-04-19T14:16:14Z,1,Have to support the alums tell us who it is ,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:3UO5W2CpGtPhMAT1t30mUN,2514636114c2431a903f1cad7eaf72e5,2025-04-19T14:16:14Z,2,Genuinely a good song. I added it to my liked songs on Spotify. This is a crazy submission. I have no idea who this is. Where did you hear of Gossaye Tesfaye,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:6qBkgf34enQ1CdaXDy46yr,2514636114c2431a903f1cad7eaf72e5,2025-04-19T14:16:14Z,1,"I know for a fact you thought you'd have the best fringe submission from an African artist this week. Genuinely funny that you submitted the second best fringe song from an African artist. I have actually heard of Francis Bebey before – I've watched that one note bamboo flute video, probably at 2am before going to sleep, it's one of those videos, you know. Maybe I saw it on Tiktok, actually? Not sure

No idea who submitted anything this week

Phil",c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0mH15Ip94oVgvL6MWv2uON,2514636114c2431a903f1cad7eaf72e5,2025-04-19T14:16:14Z,0,Cool album cover,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:22kwPHgIvmPlPPigFXewZE,52930c8ae91c4540b6b32838f7cad3c6,2025-04-20T19:01:29Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:4U7Mih8jHL0v5g6oksHMBm,52930c8ae91c4540b6b32838f7cad3c6,2025-04-20T19:01:29Z,2,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:6qBkgf34enQ1CdaXDy46yr,52930c8ae91c4540b6b32838f7cad3c6,2025-04-20T19:01:29Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:7tn2CdNNYCQutYmqihNqNe,52930c8ae91c4540b6b32838f7cad3c6,2025-04-20T19:01:29Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:3UO5W2CpGtPhMAT1t30mUN,5849de8755994223a0339ba8e58b291a,2025-04-20T19:55:40Z,0,Gotta be Devon,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:6qBkgf34enQ1CdaXDy46yr,5849de8755994223a0339ba8e58b291a,2025-04-20T19:55:40Z,1,"This got me moving so it gets a vote for sure. Noah, this you?",c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:2UuKVwCzY5DG1nGQ9BBjOT,5849de8755994223a0339ba8e58b291a,2025-04-20T19:55:40Z,0,Professor Moore would call this an “ironic” song because of the sad lyrics and happy beat,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:201iZtGIuYkMeIpAcnw9iZ,5849de8755994223a0339ba8e58b291a,2025-04-20T19:55:40Z,0,I believe this is from one Zach Jonas,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0vSuw3O8VfBYXEAXK9I0xL,5849de8755994223a0339ba8e58b291a,2025-04-20T19:55:40Z,1,,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0mH15Ip94oVgvL6MWv2uON,5849de8755994223a0339ba8e58b291a,2025-04-20T19:55:40Z,1,This feels Summer 2018 in a way that I find super refreshing. Corey?,c5bba75d3a904c828eea82a30f8bd6a0
spotify:track:0Cz964b8LrftAEoactDCC9,5849de8755994223a0339ba8e58b291a,2025-04-20T19:55:40Z,2,I really love the horns in this song. There’s something really beautiful about the transition from that chaotic dissonance to the upbeat (synths?). Phil?,c5bba75d3a904c828eea82a30f8bd6a0
